gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,act,ceq,che,ci,csho,dlc,dltt,dt,dvt,ebitda,emp,fincf,icapt,idit,intan,invt,ivncf,ivst,lct,oancf,ppegt,pstk,rect,revt,seq,tfva,txt,xint,xlr,xopr,costat,prcc_c,naics
160668,20141231,2014,INDL,C,D,STD,THERAVANCE INC,USD,252.1820,-223.3490,240.4980,-168.7130,116.2950,0.0000,725.6360,725.636,57.8520,-32.8200,0.0100,149.0730,502.2870,0.5630,208.1910,0.0000,-65.0600,143.6980,13.7560,-130.7230,0.3240,0.0000,10.5500,8.4330,-223.3490,281.6440,0.0000,36.8920,,41.2530,A,14.1500,325412
160673,20141231,2014,INDL,C,D,STD,PUREPOINT URANIUM GROUP INC,CAD,1.3360,1.2260,1.0020,-1.3180,142.4250,0.0000,0.0000,0,0.0000,-1.3430,,1.0910,1.2260,0.0000,0.0000,0.0000,0.0870,0.0000,0.1440,-1.8290,0.2070,0.0000,0.2730,0.0000,1.2260,,0.0000,0.0000,0.1700,1.3430,A,0.0500,212291
160681,20141231,2014,INDL,C,D,STD,HYSTER-YALE MATERIALS HNDLNG,USD,867.0000,454.5000,111.4000,65.1000,16.2410,19.5000,12.0000,31.5,17.8000,163.8000,5.4000,-110.5000,468.0000,,4.1000,342.5000,-44.4000,0.0000,553.5000,100.0000,584.7000,0.0000,357.7000,2767.2000,454.5000,,39.9000,3.9000,,2603.4000,A,73.2000,333924
160684,20141231,2014,INDL,C,D,STD,WESTLAKE CHEMICAL CORP,USD,2011.2870,2911.5110,880.6010,608.1990,132.8920,0.1200,765.6710,765.791,77.6560,1315.0640,3.5500,164.6400,3967.5590,3.4680,218.4310,525.7760,-773.2050,0.0000,537.1800,1032.3760,4288.8880,0.0000,561.8580,4415.3500,2911.5110,18.5590,398.9020,44.4110,,3100.2860,A,61.0900,325199
160703,20141231,2014,INDL,C,D,STD,MINERA ALAMOS INC,CAD,0.1000,-1.6250,0.0590,-1.1390,6.4510,0.0000,0.6640,0.664,0.0000,-1.0600,,0.4790,-0.9610,,0.0000,0.0000,0.0000,0.0000,1.0810,-1.1180,0.2230,0.0000,0.0180,0.0000,-1.6250,,-0.0310,0.1160,,1.0600,A,0.1600,212
160706,20141231,2014,INDL,C,D,STD,DIAMONDROCK HOSPITALITY CO,USD,,1828.9870,219.0950,163.3770,199.9640,160.8600,877.4700,1038.33,81.0410,127.7750,0.0250,-74.4820,2706.4570,0.0000,34.2740,0.0000,-105.5690,74.7300,,179.8320,,0.0000,79.8270,875.8890,1828.9870,,5.6360,59.1920,,748.1140,A,14.8700,525990
160706,20141231,2014,FS,C,D,STD,DIAMONDROCK HOSPITALITY CO,USD,,1828.9870,,,,160.8600,877.4700,,81.2680,,0.0250,,2723.6640,3.0270,34.2740,0.0000,,74.7300,,,3388.7630,0.0000,,951.6660,1828.9870,,5.6360,59.1920,,,A,14.8700,525990
160719,20141231,2014,INDL,C,D,STD,GFI GROUP INC,USD,,294.2280,183.5950,-113.6210,127.5660,11.3870,240.0000,240,12.4820,45.2790,1.9840,-23.3030,536.1340,0.0000,165.4470,201.0010,18.3960,0.1630,,17.9070,252.1340,0.0000,590.5810,863.8790,294.2280,3.8650,-29.9630,33.1190,,818.6000,A,5.4500,523120
160719,20141231,2014,FS,C,D,STD,GFI GROUP INC,USD,,294.2280,,,,10.0000,240.0000,,12.4820,,1.9840,,540.8600,2.8380,165.4470,,,0.0000,,,252.1340,0.0000,,877.3040,294.2280,,-29.9630,33.1190,511.5320,,A,5.4500,523120
160739,20141231,2014,INDL,C,D,STD,LG DISPLAY CO LTD,USD,8470.7250,10478.9780,2217.3550,772.5670,715.6310,887.2650,3006.2390,3688.51,0.0000,4628.5600,49.4210,370.9440,13807.8870,45.0140,296.1300,2524.6340,-3163.7280,1401.6550,6920.5470,2625.8570,40270.8510,0.0000,3666.5490,24251.3250,10478.9780,2.9670,297.5120,133.4210,2768.5770,19622.7650,A,15.1500,334419
160742,20141031,2014,INDL,C,D,STD,COFFEE HOLDING CO INC,USD,35.4840,25.7220,3.7820,5.0180,6.2160,2.4990,0.0000,0,0.0000,8.5830,0.0570,0.2220,26.0550,0.0450,0.7370,15.2100,-0.5050,0.0000,12.0080,0.0300,5.6960,0.0000,15.4200,108.8630,25.7220,0.5160,2.9470,0.0810,,100.2800,A,5.1300,4244
160749,20150531,2014,INDL,C,D,STD,EATON VANCE FLT RATE INCM TR,USD,,,,,39.8640,,,,,,,,,,,,,,,,,,,,,,,,,,A,13.8900,525990
160750,20141130,2014,INDL,C,D,STD,FIRST TRUST ENERGY INCM & GR,USD,,,,,19.3550,,,,,,,,,,,,,,,,,,,,,,,,,,A,36.5000,525990
160753,20141231,2014,INDL,C,D,STD,AVIDBANK HOLDINGS INC,USD,,51.5470,26.1360,,4.3520,0.0000,25.0000,,,7.2850,,,76.5470,,0.0000,0.0000,,8.1500,,,,0.0000,337.0930,18.7420,51.5470,,1.7960,,8.2950,11.4570,A,12.0500,522110
160753,20141231,2014,FS,C,D,STD,AVIDBANK HOLDINGS INC,USD,,51.5470,,,,0.0000,25.0000,,,,,,76.5470,17.1740,0.0000,,,8.1500,,,,0.0000,,18.7420,51.5470,,1.7960,0.7980,8.2950,,A,12.0500,522110
160766,20141231,2014,INDL,C,D,STD,CREDIT ONE FINANCIAL INC,USD,1.3580,10.8750,0.6420,-0.2070,326.1560,0.0000,0.0000,0,0.0000,-0.1660,0.0020,0.0000,10.8750,0.5700,1.7390,0.0000,-1.4100,0.0000,0.2950,-0.0340,0.0070,0.0000,0.0000,0.1930,10.8750,,0.0000,0.0000,,0.3590,A,1.1000,5418
160767,20141231,2014,INDL,C,D,STD,POSERA-HDX LTD,CAD,6.5320,10.4620,1.4430,-1.5830,61.5220,1.4310,1.7230,2.947,0.0000,-0.1740,0.1450,-0.4510,12.1850,,11.0810,0.8900,-0.1200,0.0000,6.2650,-1.0040,1.0510,0.0000,3.9400,20.2710,10.4620,,-0.4810,0.4160,10.5350,20.4450,A,0.2450,522390
160770,20141231,2014,INDL,C,D,STD,MIRATI THERAPEUTICS INC,USD,32.6570,28.0620,29.3030,-43.6840,13.5670,0.0000,0.0000,0,0.0000,-38.5710,0.0330,0.8870,28.0620,,0.0000,0.0000,24.2190,22.7100,5.3960,-32.7480,0.7310,0.0000,,0.0000,28.0620,29.3030,0.0000,,,38.5710,A,18.5200,325414
160774,20141231,2014,INDL,C,D,STD,FIRST NICKEL INC,CAD,17.8570,-4.2470,5.8920,-20.7050,678.8360,45.4880,0.2330,45.721,0.0000,9.0990,0.1650,3.1100,-4.0140,,0.0000,1.0930,-9.0130,0.0000,55.6120,8.1760,138.0150,0.0000,10.4290,78.3630,-4.2470,18.2240,0.0000,3.3560,15.8620,69.2640,A,0.0150,212
160775,20141231,2014,INDL,C,D,STD,ST JOSEPH INC,USD,0.0130,-0.8060,0.0130,-0.4570,13.0850,0.1900,0.0000,0,0.0000,-0.4220,0.0020,0.2200,-0.8060,0.0000,0.0000,0.0000,0.0000,0.0000,0.8790,-0.2080,0.0010,0.0000,0.0000,0.0070,-0.8060,,0.0000,0.0390,,0.4290,A,0.5500,541612
160776,20141231,2014,INDL,C,D,STD,SIGNATURE BANK/NY,USD,,2496.2380,299.0780,361.5120,50.3180,845.0000,1205.1630,,0.0000,585.8540,1.0100,4550.1250,3701.4010,,0.0000,548.2970,-4815.8980,24.8310,,420.8740,,0.0000,17693.3160,959.2550,2496.2380,6073.9010,215.0750,,196.6790,373.4010,A,125.9600,522110
160776,20141231,2014,FS,C,D,STD,SIGNATURE BANK/NY,USD,,2496.2380,,361.5120,,845.0000,1205.1630,,0.0000,,1.0100,,3701.4010,924.2730,0.0000,,,24.8310,,,,0.0000,,959.2550,2496.2380,,215.0750,123.1220,196.6790,,A,125.9600,522110
160778,20150331,2014,INDL,C,D,STD,CANACCORD GENUITY GROUP INC,CAD,3667.2350,911.9010,322.3240,11.3130,91.7950,689.9030,0.0000,0,38.6830,75.5430,1.9280,-85.7850,1127.8170,0.0000,640.4560,848.1280,-29.5830,0.0000,3240.0310,71.4210,119.2830,205.6410,2496.7830,880.7630,1117.5420,856.8210,5.6610,13.4240,541.2500,805.2200,A,7.8100,523110
160778,20150331,2014,FS,C,D,STD,CANACCORD GENUITY GROUP INC,CAD,3667.2350,911.9010,,,,35.2640,0.0000,,38.6830,,1.9280,,1129.8740,22.2120,640.4560,,,0.0000,3240.0310,,119.2830,205.6410,,880.7630,1117.5420,,5.6610,13.4240,541.2500,,A,7.8100,523110
160779,20141231,2014,INDL,C,D,STD,CENTERRA GOLD INC,CAD,1217.1410,1622.5660,651.9960,-51.1710,236.4040,88.1680,0.0000,0,39.5540,416.0000,,-39.9180,1622.5660,1.1950,21.7000,473.3790,-446.1510,303.3700,174.7120,436.6560,2384.2670,0.0000,76.8150,885.5570,1622.5660,684.9290,2.9900,3.8980,,469.5570,A,6.0400,212221
160781,20141231,2014,INDL,C,D,STD,FIRST CLOVER LEAF FINANCIAL,USD,,77.1300,50.8430,5.7160,7.0070,13.3480,4.9880,,1.6820,10.4350,0.1040,-20.3330,82.1180,,12.5430,3.9880,-20.0240,35.8760,,4.7300,,0.0000,400.9040,21.6250,77.1300,104.4710,1.3610,,7.2240,11.1900,A,8.7600,522120
160781,20141231,2014,FS,C,D,STD,FIRST CLOVER LEAF FINANCIAL,USD,,77.1300,,5.7160,,13.3480,4.9880,,1.6820,,0.1040,,82.1180,19.3170,12.5430,,,35.8760,,,,0.0000,,21.6250,77.1300,,1.3610,2.5160,7.2240,,A,8.7600,522120
160785,20141231,2014,INDL,C,D,STD,VIAD CORP,USD,207.8950,335.3870,56.9900,32.1360,20.0920,27.8560,113.1640,141.02,38.3870,83.2100,3.8100,76.9410,460.8660,0.3050,237.1640,32.4010,-120.5310,0.0000,170.8880,58.0900,487.8990,0.0000,79.9900,1064.9870,335.3870,11.0540,0.1090,2.0150,,981.7770,A,26.6600,561920
160797,20141231,2014,INDL,C,D,STD,IKANOS COMMUNICATIONS INC,USD,35.1860,22.0150,15.6910,-43.3250,139.3600,10.8410,0.0000,0,0.0000,-37.7160,0.2350,14.4520,22.0150,,0.2390,1.9640,-2.8020,2.4210,22.3550,-34.4230,48.4400,0.0000,13.8490,48.3640,22.0150,2.4210,0.6060,,,86.0800,I,0.3104,334413
160798,20141231,2014,INDL,C,D,STD,LOCAL CORP,USD,11.3130,15.6110,2.4380,-5.5010,23.2940,4.8830,4.6300,4.63,0.0000,-0.9450,0.0700,-4.2740,20.2410,0.0000,21.0330,0.0000,-3.0720,0.0000,17.3470,4.7150,23.9270,0.0000,8.4260,83.1200,15.6110,0.0000,0.1290,2.1830,,84.0650,A,1.0400,519130
160802,20150430,2014,INDL,C,D,STD,ISHARES MSTR LRGCP VALUE ETF,USD,,,,,3.5500,,,,,,,,,,,,,,,,,,,,,,,,,,A,86.1950,525910
160807,20150430,2014,INDL,C,D,STD,ISHARES MSTR LRGCP GRWTH ETF,USD,,,,,6.1500,,,,,,,,,,,,,,,,,,,,,,,,,,A,113.1679,525910
160808,20150430,2014,INDL,C,D,STD,ISHARES MORNINGSTAR LARGE-CP,USD,,,,,5.4500,,,,,,,,,,,,,,,,,,,,,,,,,,A,123.5300,525910
160809,20141231,2014,INDL,C,D,STD,CYCLACEL PHARMACEUTICALS,USD,29.0000,21.6880,24.1890,-19.7580,23.1990,0.0000,0.0000,0,0.2000,-22.2630,0.0180,12.2000,21.6880,0.0060,0.0000,0.0000,0.0750,0.0000,7.4930,-18.7020,8.0970,0.0000,3.4600,1.7340,21.6880,18.3700,-3.2430,0.0000,,23.9970,A,0.6999,325412
160839,20140630,2014,INDL,C,D,STD,WANTED TECHNOLOGIES CORP,CAD,6.5250,8.5160,4.6870,2.6350,24.4830,0.0640,0.0000,0.064,0.0000,3.1990,,-0.0470,8.5160,0.0330,2.1410,0.0000,-1.6700,0.0000,3.0710,3.8350,3.2630,0.0000,1.6120,10.0570,8.5160,,0.5930,0.0270,4.3780,6.8580,A,1.3400,519130
160855,20141231,2014,INDL,C,D,STD,51JOB INC  -ADR,USD,813.2300,563.1220,730.4920,70.7380,59.0050,0.0000,179.0940,179.094,0.0000,92.1640,6.1230,101.7340,742.2160,,1.2400,0.0000,-222.1170,557.3790,155.3640,121.7830,115.7020,0.0000,25.9340,295.3380,563.1220,,18.2180,,,203.1740,A,35.8500,541612
160856,20141231,2014,INDL,C,D,STD,TOP SHIPS INC,USD,1.2270,42.5290,0.0000,2.8960,18.9700,2.5320,21.1130,23.645,0.0000,-0.5720,0.0010,37.5470,63.6420,0.0740,0.0000,0.3240,-44.4500,0.0000,9.3340,-2.8030,79.0590,0.0000,0.1690,3.6020,42.5290,0.0000,0.0000,0.4500,,4.1740,A,1.0601,483111
160862,20141231,2014,INDL,C,D,STD,GOLDQUEST MINING CORP,CAD,5.8770,7.1240,5.6240,-7.1860,145.7550,0.0000,0.0000,0,0.0000,-6.4560,,0.2630,7.1240,0.0600,0.0000,0.0000,-0.0090,0.0000,0.2410,-5.5310,1.9500,0.0000,0.0240,0.0000,7.1240,,0.0000,0.0000,0.2570,6.4560,A,0.1000,212221
160864,20141231,2014,INDL,C,D,STD,MEDICAL FACILITIES CORP,CAD,124.0140,172.1090,58.7180,63.7830,31.3300,7.4690,83.2940,90.763,38.5560,112.8000,1.2570,-80.8130,423.1380,0.5800,224.8180,6.7760,-10.0120,10.7950,52.1650,102.0890,144.6190,0.0000,54.5180,361.7590,172.1090,0.0000,17.1870,14.8330,94.3060,248.9590,A,18.4100,621493
160874,20141231,2014,INDL,C,D,STD,AMERICAN EAGLE ENERGY CORP,USD,35.5070,46.9740,25.8880,-92.2100,30.4490,173.4670,0.0000,0,0.0000,-51.1770,0.0210,130.1610,46.9740,,0.0000,0.0000,-162.8670,0.0000,222.5320,26.6140,262.9500,0.0000,9.4910,60.5490,46.9740,0.7560,-5.2800,15.9000,,111.7260,A,0.6226,211111
160888,20141231,2014,INDL,C,D,STD,MONOLITHIC POWER SYSTEMS INC,USD,308.1460,346.4250,238.7180,35.0460,38.8320,0.0000,0.0000,0,18.3190,40.0520,1.1780,-39.2270,346.4250,,6.5710,40.9180,-9.3670,112.4520,36.8610,74.1330,133.8420,0.0000,25.6300,282.5350,346.4250,180.1550,0.8970,0.0000,,242.4830,A,49.7400,334413
160891,20141231,2014,INDL,C,D,STD,ACCESS NATIONAL CORP,USD,,98.9040,56.0290,15.3470,10.4700,185.6350,0.0000,,5.2140,29.0530,0.2200,191.1020,98.9040,,0.0000,45.0260,-150.1070,46.2250,,-8.3850,,0.0000,763.2040,57.8010,98.9040,170.4360,7.5850,,22.6540,28.7480,A,16.9200,522120
160891,20141231,2014,FS,C,D,STD,ACCESS NATIONAL CORP,USD,,98.9040,,15.3470,,185.6350,0.0000,,5.2140,,0.2200,,98.9040,38.5010,0.0000,,,46.2250,,,,0.0000,,57.8010,98.9040,,7.5850,3.2730,22.6540,,A,16.9200,522120
160893,20150331,2014,INDL,C,D,STD,ENERSYS INC,USD,1233.4180,1038.9000,268.9210,3.3410,44.0690,19.9520,495.9730,496.21,31.7390,340.2700,9.5000,-59.3130,1548.6990,1.3000,527.8900,337.0110,-59.6160,0.0000,433.3710,194.4710,820.0190,1.3300,522.2150,2505.5120,1040.2300,4.1550,67.8140,22.9330,,2165.2420,A,61.7200,335911
160902,20141231,2014,INDL,C,D,STD,SYNERON MEDICAL LTD,USD,201.6190,227.9650,93.6580,-8.5640,36.7480,0.0000,0.0000,0,0.0000,10.8130,0.6590,1.0400,227.9650,,46.9830,36.8940,4.1890,36.4690,68.5970,16.1130,21.5870,0.0000,59.0130,255.7500,227.9650,66.9700,2.2950,0.0680,,244.9370,A,9.3300,334510
160912,20141231,2014,INDL,C,D,STD,DREAMWORKS ANIMATION INC,USD,,1156.3570,59.4710,-309.5480,85.6720,215.0000,300.0000,515,0.0000,-281.3280,2.7000,218.2070,1494.3980,3.4290,375.6080,,-118.6080,25.2440,,-162.4450,356.0300,0.0000,431.8410,684.6230,1156.3570,,222.1040,25.3950,,965.9510,A,22.3300,512110
160913,20141231,2014,INDL,C,D,STD,ORMAT TECHNOLOGIES INC,USD,273.8740,774.9230,133.4780,47.6700,45.5370,91.7790,909.6310,,9.5550,260.5560,1.0950,-101.1970,1696.3770,0.3120,28.6550,44.7230,-129.1620,93.2480,205.7530,213.2350,2423.2750,0.0000,59.2010,559.5240,774.9230,89.2050,27.6080,87.8600,,298.9680,A,27.1800,2211
160917,20141231,2014,INDL,C,D,STD,GLOBAL FUTURE CITY HLDG INC,USD,0.2200,-4.0590,0.1560,0.1910,37.7630,1.1000,0.0000,0,0.0000,-0.6940,0.0010,0.5150,-4.0590,0.0000,0.0000,0.0030,-0.0020,0.0000,4.2850,-0.3580,0.0340,0.0000,0.0510,0.0510,-4.0590,,0.0010,0.1600,,0.7450,A,0.2550,312111
160935,20150331,2014,INDL,C,D,STD,CLOUGH GLOBAL ALLOCATN FUND,USD,,,,,10.4350,,,,,,,,,,,,,,,,,,,,,,,,,,A,14.7700,525990
160938,20141231,2014,INDL,C,D,STD,2242749 ONT LTD,CAD,202.1920,-107.6760,0.6450,-86.6190,24.0550,1.1510,329.7460,330.897,0.0000,26.0060,1.3950,17.4140,222.0700,0.0000,16.3000,44.0980,-8.0690,0.0000,75.0030,-12.6420,253.7250,0.0000,155.1010,473.8660,-107.6760,0.0000,21.8140,32.5070,147.0490,447.8600,A,0.2400,3261
160952,20141231,2014,INDL,C,D,STD,MADISON CVD CALL & EQ STRTGY,USD,,,,,19.2680,,,,,,,,,,,,,,,,,,,,,,,,,,A,8.1400,525990
160955,20140731,2014,INDL,C,D,STD,NUVEEN FLOATING RATE INCM OP,USD,,,,,38.4790,,,,,,,,,,,,,,,,,,,,,,,,,,A,11.2700,525990
160961,20141231,2014,INDL,C,D,STD,GENERAL STEEL HOLDINGS INC,USD,970.4090,-345.0460,370.0140,-77.6860,61.9860,1034.7420,732.8010,741.309,0.0000,-1.4440,8.5050,70.6320,170.6760,21.7000,22.9600,156.3270,-229.0060,358.3730,2251.4130,137.8840,1941.3630,0.0030,314.0400,2289.4120,-345.0430,0.0000,0.2690,108.5730,,2290.8560,A,0.6600,331110
160989,20141231,2014,INDL,C,D,STD,CALAMOS ASSET MANAGEMENT INC,USD,552.8480,204.9370,35.2850,62.8880,17.9210,0.0000,45.9550,45.955,10.0900,65.6180,0.3630,-179.1460,544.0410,0.1600,6.3800,483.6820,92.6450,0.0000,52.6020,82.7080,75.3910,0.0000,18.9910,250.9620,204.9370,484.9890,5.7870,4.6690,86.0540,185.3440,A,13.3200,523920
160989,20141231,2014,FS,C,D,STD,CALAMOS ASSET MANAGEMENT INC,USD,552.8480,204.9370,,,,0.0000,45.9550,,10.0900,,0.3630,,544.0410,0.1600,6.3800,,,0.0000,52.6020,,75.3910,0.0000,,271.0350,204.9370,,5.7870,4.6690,86.0540,,A,13.3200,523920
160990,20141231,2014,INDL,C,D,STD,CUBESMART,USD,,1447.9950,6.2060,28.9910,163.9570,84.8740,1088.9770,1173.851,89.9740,,1.6400,356.3920,2588.4180,0.0000,22.4940,0.0000,-522.6990,3.3050,,166.0320,,0.0310,4.2370,370.7080,1448.0260,0.0000,0.0000,50.3200,,295.4200,A,22.0700,531130
160990,20141231,2014,FS,C,D,STD,CUBESMART,USD,,1447.9950,,,,84.8740,1088.9770,,89.9740,,1.6400,,2588.4180,,22.4940,0.0000,,3.3050,,,0.0000,0.0310,,372.0780,1448.0260,,0.0000,50.2920,,,A,22.0700,531130
160991,20141231,2014,INDL,C,D,STD,DIGITAL REALTY TRUST INC,USD,,2830.1350,52.8760,146.5250,135.6260,517.4930,4155.6340,4673.127,511.5680,,0.8600,-27.1950,8069.8720,,266.2850,0.0000,-644.1800,11.5550,,655.8880,,1048.1210,135.9310,1632.3900,3878.2560,0.6690,5.2380,211.4580,,1353.1750,A,66.3000,531120
160991,20141231,2014,FS,C,D,STD,DIGITAL REALTY TRUST INC,USD,,2830.1350,,,,517.4930,4155.6340,,511.5680,,0.8600,,8069.8720,,266.2850,0.0000,,11.5550,,,0.0000,1048.1210,,1683.2590,3878.2560,,5.2380,211.4580,,,A,66.3000,531120
160997,20140630,2014,INDL,C,D,STD,NANOVIRICIDES INC,USD,37.6640,23.3660,36.6970,-13.6020,54.6210,0.0000,9.0370,9.037,0.0000,-8.4550,0.0060,34.3380,32.4060,0.1700,0.4080,0.0000,-5.2310,0.0000,1.2270,-6.3330,6.7370,0.0030,0.0000,0.0000,23.3690,0.0000,0.0000,3.6620,,8.4550,A,2.7200,325414
161000,20141231,2014,INDL,C,D,STD,KKR FINANCIAL HOLDINGS LLC,USD,,2387.8790,610.9120,-123.9440,,0.0000,6162.5300,6162.53,689.7050,172.6370,0.0000,53.6900,8650.5780,0.0000,0.0000,546.1470,-225.3820,447.5070,,177.9300,128.8000,0.0000,6015.0150,291.3510,2387.8790,8083.5300,0.6460,208.7990,,118.7140,A,11.5400,523999
161000,20141231,2014,FS,C,D,STD,KKR FINANCIAL HOLDINGS LLC,USD,,2387.8790,,,,0.0000,6162.5300,,689.7050,,0.0000,,8650.5780,371.6240,0.0000,0.0000,,447.5070,,,128.8000,0.0000,,263.0610,2387.8790,,0.6460,208.7990,0.0000,,A,11.5400,523999
161013,20141231,2014,INDL,C,D,STD,BIOMED REALTY TRUST INC,USD,,3003.0130,46.6590,240.7810,197.4420,127.3200,2592.3440,2719.664,256.1920,,0.2470,-192.1700,5662.2860,0.0000,147.0800,0.0000,-93.6440,,,297.8530,,0.0000,178.3470,675.3540,3003.0130,,0.0000,117.1570,,521.9890,A,21.5400,531120
161013,20141231,2014,FS,C,D,STD,BIOMED REALTY TRUST INC,USD,,3003.0130,,,,127.3200,2592.3440,,256.1920,,0.2470,,5662.2860,0.0000,0.0000,0.0000,,0.0000,,,0.0000,0.0000,,844.9940,3003.0130,,0.0000,117.1570,,,A,21.5400,531120
161014,20141231,2014,INDL,C,D,STD,NAUGATUCK VALLEY FINANCIAL,USD,,60.8710,10.9400,2.3520,6.7080,6.7920,46.9700,,0.0000,8.7390,0.1280,6.8570,107.8410,,0.0000,1.3970,-27.9510,0.0000,,5.6600,,0.0000,363.2590,24.0380,60.8710,77.5380,-0.0130,,11.7170,15.2990,A,8.5600,522120
161014,20141231,2014,FS,C,D,STD,NAUGATUCK VALLEY FINANCIAL,USD,,60.8710,,2.3520,,6.7920,46.9700,,0.0000,,0.1280,,107.8410,19.7710,0.0000,,,0.0000,,,,0.0000,,24.0380,60.8710,,-0.0130,3.1090,11.7170,,A,8.5600,522120
161036,20150131,2014,INDL,C,D,STD,MATTRESS FIRM HOLDING CORP,USD,280.0870,435.4830,13.4750,44.2510,35.1020,9.9470,760.0910,761.377,0.0000,177.8500,6.9000,532.2030,1195.5740,,1037.3020,163.5180,-646.4190,0.0000,277.2070,104.8130,427.7640,0.0000,51.1930,1810.6130,435.4830,,29.2350,21.9240,,1632.7630,A,58.0800,442110
161040,20141231,2014,INDL,C,D,STD,HEARTLAND PAYMENT SYSTEMS,USD,540.5910,250.7600,70.8990,31.8260,36.3450,36.7920,523.1220,559.914,12.3310,169.1850,3.7340,353.0510,773.8820,0.1250,618.2650,12.0480,-447.1870,0.1060,525.4480,92.9970,289.5000,0.0000,234.1040,2311.3810,250.7600,27.6350,41.8760,8.0570,,2142.1960,A,53.9500,522320
161040,20141231,2014,FS,C,D,STD,HEARTLAND PAYMENT SYSTEMS,USD,540.5910,250.7600,,,,36.7920,523.1220,,12.3310,,3.7340,,819.6860,0.1250,618.2650,12.0480,,0.1060,525.4480,,289.5000,0.0000,,2315.0970,250.7600,,41.8760,8.0570,,,A,53.9500,522320
161048,20141231,2014,INDL,C,D,STD,AMERICAN CAMPUS COMMUNITIES,USD,,2609.5540,56.9990,58.6780,107.1750,0.0000,2972.7190,2972.719,158.4870,,3.2270,155.6480,5642.4740,0.0000,,0.0000,-429.2350,31.9370,,259.8980,,0.0000,10.1450,738.0830,2609.5540,0.0000,1.3080,105.0410,,578.9290,A,41.3600,531110
161048,20141231,2014,FS,C,D,STD,AMERICAN CAMPUS COMMUNITIES,USD,,2609.5540,,,,,2972.7190,,158.4870,,3.2270,,5642.4740,4.1680,,0.0000,,31.9370,,,0.0000,0.0000,,746.4760,2609.5540,,1.3080,105.0410,,,A,41.3600,531110
161055,20141231,2014,INDL,C,D,STD,BUILD-A-BEAR WORKSHOP INC,USD,145.7780,97.6250,66.5100,12.9670,17.3610,0.0000,0.0000,0,0.0000,35.8630,4.3000,-1.7830,97.6250,,0.3040,51.9390,-11.7890,1.1210,99.0870,34.8840,247.8100,0.0000,11.4610,392.3540,97.6250,,1.6620,0.0530,,356.4910,A,20.1000,451120
161069,20141231,2014,INDL,C,D,STD,WRIGHT INVESTORS SERVICE,USD,12.1160,16.7060,11.3170,-2.2400,18.4940,0.0000,0.0000,0,0.0000,-2.6650,0.0400,0.0000,16.7060,0.0000,6.6450,0.0000,0.9810,0.1540,1.8600,-2.3840,0.1370,0.0000,0.3360,5.8200,16.7060,,-0.1720,0.0920,5.1080,8.4850,A,1.6900,523930
161071,20141231,2014,INDL,C,D,STD,TEARLAB CORP,USD,22.6940,24.3840,16.3380,-23.7220,33.6410,0.0000,0.0000,0,0.0000,-22.0660,0.1320,0.5480,24.3840,0.0280,3.6760,2.9860,-3.8160,0.0000,6.3970,-18.1720,7.2180,0.0000,2.4800,19.7180,24.3840,0.0000,0.0000,0.0000,,41.7840,A,2.6500,334510
161072,20141231,2014,INDL,C,D,STD,COMSTOCK HOLDING COS INC,USD,,-2.1310,9.2770,-3.1140,21.3110,28.7180,17.2130,45.931,0.0000,-2.3960,0.0600,0.5670,19.0680,0.0040,0.0000,43.6850,0.2600,1.7790,,-5.2240,0.7060,0.0000,0.2830,47.9650,-2.1310,,0.3680,2.5570,,50.3610,A,1.0300,236117
161087,20140630,2014,INDL,C,D,STD,ENERGY HOLDINGS INTL INC,USD,0.2240,-1.4880,0.1900,-1.4840,39.7560,0.1360,0.0000,0,0.0000,-1.4760,0.0000,0.9490,-1.4880,0.0000,0.0000,0.0000,0.0000,0.0000,1.7280,-0.7600,0.0450,0.0000,0.0000,0.0000,-1.4880,0.0000,0.0000,0.0210,,1.4760,A,0.0279,211111
161088,20141231,2014,INDL,C,D,STD,RAPTOR PHARMACEUTICAL CORP,USD,171.6050,48.9460,151.1750,-52.2170,68.8610,9.0000,111.0000,120,0.0000,-39.0130,0.1230,119.3670,159.9460,0.0760,6.2490,9.1340,-6.1480,1.5620,29.1200,-46.9810,7.2490,0.0000,7.4550,69.4970,48.9460,137.9380,0.0540,13.9710,,108.5100,A,10.5200,325412
161120,20141231,2014,INDL,C,D,STD,MACQUARIE INFRASTRUCTURE CP,USD,256.8900,2787.1630,69.2960,1024.2900,71.0900,29.8760,2367.1950,2397.071,240.5350,191.2230,3.2000,632.4220,5337.3630,0.1120,2955.8930,28.0800,-1068.8060,21.2820,224.3320,251.6150,3664.3690,0.0000,96.8850,1350.9180,2787.1630,0.5840,-24.3740,73.1960,,1159.6950,A,71.0900,488119
161125,20141231,2014,INDL,C,D,STD,BLACKROCK FLTING RATE INC TR,USD,,,,,23.6630,,,,,,,,,,,,,,,,,,,,,,,,,,A,12.8500,525990
161789,20141231,2014,INDL,C,D,STD,ENTERPRISE GROUP INC,CAD,37.5860,81.6040,9.8880,5.7310,148.2570,11.0010,44.0580,55.059,0.0000,18.7760,0.3000,48.7090,125.6620,,21.4140,2.7020,-60.6020,0.0000,25.9180,16.3130,108.1840,0.0000,23.6080,79.6290,81.6040,,3.3330,3.0540,,60.8530,A,0.4100,237120
